Class Label Short,File Name,Transcript
R,H_ML_001_R_M_008_003,നീയൊക്കെയാണോ ഈ സനാതനധർമ്മം എന്ന് പറഞ്ഞ് ഇറങ്ങിയിട്ടുള്ള ടീമുകൾ ചുമ്മാതല്ല ഈ സനാതനധർമ്മം എന്ന് കേൾക്കുമ്പോൾ ആൾക്കാര് ചിരിക്കുകയും കളിയാക്കുകയും ചെയ്യുന്നത് ഒരു പുച്ഛം ഒക്കെ തോന്നാറുണ്ട് പലർക്കും നീയാണല്ലേ അതിനുത്തരവാദി
R,H_ML_001_R_M_009_001,അവനെ ശരിക്കും ഞാൻ സനാതനധർമ്മം അനുസരിച്ച് അങ്ങനെ പറയാൻ പാടില്ല സ ന സ ന സനാതന ധർമ്മോ
R,H_ML_001_R_M_009_002,ധർമ്മം ധർമ്മം ധർമ്മം തരണേ അതാണോടാ ഈ ധർമ്മ ഇത് കേട്ടിട്ട് അങ്ങനെ തോന്നുന്നില്ലല്ലോ
R,H_ML_001_R_M_009_005,എനിക്കിപ്പോഴും മനസ്സിലായിട്ടില്ല ഇവനെ അറിയാമെന്ന് പറയുന്നത് ഇവനെങ്ങാണ്ട് മറ്റേ പ്രവചനം കണ്ടുപിടിച്ചിട്ടുണ്ട് ഇവൻറെ തന്ത ആരാണ്
R,H_ML_001_R_M_009_006,ഹഹഹ കവടി നിരത്തി കണ്ടുപിടിക്കുകയാണ് ഒരു രക്ഷയും ഇല്ല തള്ളയോട് ചോദിച്ചിട്ട് പോലും പറഞ്ഞില്ല കവടി നിരത്തുവാ
R,H_ML_001_R_M_009_011,ശിവാരീക്ഷ എന്തോ പഴമാണ് എന്ന് എനിക്ക് അറിയത്തില്ല ആർക്കറിയാം അവന് അറിയുന്ന ഓരോന്ന് ഒക്കെ ആയിരിക്കും
R,H_ML_001_R_M_009_016,സനാതന ധർമ്മം ശിവദീക്ഷ ഭയമില്ലായ്മ ഒരുപാട് പൊട്ടത്തരവും മണ്ടത്തരവും എന്നിട്ട് അവസാനം തന്ത
R,H_ML_001_R_M_012_001,സ്വർഗ്ഗത്തിൽ ആളുകളുണ്ട് പിന്നെ ആർക്ക് ഭാഷ
R,H_ML_001_R_M_012_002,അവർക്കൊക്കെ ഓരോ വീട് അവിടെ കക്കൂസ് സ്വർഗ്ഗത്തിലുള്ള ആളുകൾ സ്വർഗത്തിൽ ഇരുന്നു തുറും
R,H_ML_001_R_M_016_003,മഹാവിശ്വാസത്തിനെതിരാണ്
R,H_ML_001_R_M_019_001,എന്താ ഇപ്പോൾ നടന്നുകൊണ്ടിരിക്കുന്നത് ഒന്നിനു പുറകെ ഒന്നായി കൃത്യമായി  വളഞ്ഞു വെച്ച് പൂട്ടാൻ തന്നെ തീരുമാനിച്ചു പുത്തൻ പുത്തൻ സംഭവങ്ങല് കണ്ടില്ലെന്ന് നമ്മൾ യാൻ വാപ്പി പള്ളിയിൽ
R,H_ML_001_R_M_019_002,മഹാനായ ഒരു ഇസ്ലാമിക പണ്ഡിതൻ ഗ്യാൻ എന്ന് പറഞ്ഞാൽ ഉറുദുവിൽ ജ്ഞാനി എന്നാണ് ജ്ഞാനിയായ വാപ്പി എന്നുപറയുന്ന ഒരു മഹാന്റെ പേരിൽ പണിയപ്പെട്ട ആ പള്ളി ക്ഷേത്രമാണെന്ന് പറഞ്ഞ് ഔറംഗസീബ് ക്ഷേത്രം പൊളിച്ച് അത് പള്ളിയാക്കിയത്
R,H_ML_001_R_M_019_005,സർവ്വേക്കിടെ കുളത്തിൽ നിന്ന് ശിവലിംഗം കണ്ടെത്തിയെന്ന അവകാശവാദവുമായി പരാതിക്കാരനായ സോഹൻ ലാൽ ആര്യ രംഗത്ത് വന്നിരുന്നു നിസ്കാരത്തിനായുള്ള വുളു നിർവഹിക്കാനാണ് കുളം ഉപയോഗിക്കുന്നത്
R,H_ML_001_R_M_019_007,എന്താ സത്യത്തിൽ അത് പള്ളി കമ്മിറ്റിക്കാർ പറഞ്ഞു പള്ളിയുടെ ഹൗളിൽ വെച്ചുള്ള ഫൗണ്ടൻ ആണ് നമ്മുടെ ഇവിടെയുണ്ടല്ലോ ഫൗണ്ടൻ ഇല്ലേ വെള്ളം പൊങ്ങി വരുന്ന സാധനം ഇല്ല ആസ് സാധനം ആണത്രേ ശിവലിംഗം
R,H_ML_001_R_M_019_008,പൊങ്ങിയിരിക്കുന്ന കല്ല് എല്ലാം ആകുമല്ലോ ഈ അടുത്ത് ദിവസം ആരോ പറയുകയുണ്ടായി അണവ റിയാക്ടർ കണ്ടിട്ട് ശിവലിംഗം ആണെന്ന് പറഞ്ഞോണ്ട് വരാതിരുന്നാൽ മതിയെന്ന്
R,H_ML_001_R_M_019_010,ഒരു സ്ത്രീ പറയുകയുണ്ടായി ഇതാണ് അവസ്ഥ ഹാവൂളിലെ ഫൗണ്ടൻ ശിവലിംഗം ആകുന്നു ബാബരി മസ്ജിദ് നിലനിന്ന ഭൂമിയിൽ രാമക്ഷേത്ര പ്രതിഷ്ഠ നടപ്പാക്കി ദിവസങ്ങൾ മാത്രം പിന്നീടുമ്പോൾ രാജ്യത്തിൻറെ സാമുദായിക സൗഹാദരത്തിനും മതേതര മൈത്രിക്ക് മുറിവേൽപ്പിക്കുന്ന മറ്റൊരു നീക്കം കൂടിയുണ്ടായിരിക്കുന്നു മുസ്ലീങ്ങൾ നിലവിൽ ആരാധന നടത്തിക്കൊണ്ടിരിക്കുന്ന യുപി വാരണാസിയിലെ ഗ്യയാൻ വാപ്പി പള്ളിയിൽ എന്തു വിശ്വാസികൾക്കും പൂജ നടത്താനുള്ള അനുമതി നൽകിയിരിക്കുകയാണ് വാരണാസി ജില്ലാ കോടതി
R,H_ML_001_R_M_019_011,നടത്തിയത് തന്നെ വിഗ്രഹം ഉണ്ടെന്ന് പറഞ്ഞു അങ്ങ് അടച്ചേര് പിന്നെ പൂജിക്കാൻ അവസരം  കൊടുക്കുന്നു പിന്നെ പൊളിച്ചു കളയുന്നു പദ്ധതിയിട്ട് ഇസ്ലാമിക സമൂഹത്തിനെതിരെ നീങ്ങുമ്പോൾ
R,H_ML_001_R_M_019_012,ഷാഹി റീത് കാഹ് ശ്രീകൃഷ്ണജന്മഭൂമിയാണെന്ന് പണ്ട് മുതലേ വർഗീയവാദികൾ പറഞ്ഞുകൊണ്ടിരുന്നതാണ്
R,H_ML_001_R_M_019_013,സമൂഹത്തിന്റെ അഭിമാന സ്തംഭങ്ങൾ ആയി ഇന്നലത്തെ പൗരാണികതയുടെ ദീപസ്മങ്ങളായി കുറ്റമിനാർ വിഷ്ണു ദ്വജമാണത്രേ വിഷ്ണുവിന്റെ കൊടിക്കൂറ ആണെന്ന്
R,H_ML_001_R_M_019_014,ചാർമിനാർ താജ്മഹൽ ലോകത്ത് ആർക്കും തർക്കമില്ലാത്തതാണ് മുംതാസ് മഹലിന്റെ പേരിലുള്ള താജ്മഹൽ തേജോ മഹാലയമാണ്
R,H_ML_001_R_M_019_015,ബാബറി മസ്ജിദിന്റെ 25 കൊല്ലത്തിനിടയിൽ ഇത് ഞങ്ങളുടെ അവകാശമാണെന്ന് പറയാൻ കൊള്ളാവുന്ന ഒരാൺകുട്ടി പോലും ഉണ്ടായില്ല ഇന്ത്യ രാജ്യത്ത് മുസ്ലിം സമുദായത്തില്
R,H_ML_001_R_M_019_019,ഇന്നലെ എന്താ തേജോ മഹാലയം ഇപ്പോ ഇന്നലെ പറയുന്ന കുത്തബ്മിനാർ വിഷ്ണു ദ്വജമാണെന്ന് അത് നിങ്ങൾ ഒരുപക്ഷേ കേട്ടിട്ടുണ്ടാവില്ല
R,H_ML_001_R_M_019_025,എന്നിട്ട് അവസാനം കൈവച്ചേക്കുന്നത് ഏതിലാണ് ഗ്യാൻ വാപ്പി തകര്‍ക്കുവാൻ വേണ്ടിയിട്ട് പിന്നെ ബാബരി മസ്ജിദിന്റെ വിഷയത്തിൽ പറഞ്ഞ പോലെ കള്ളം പറഞ്ഞു
R,H_ML_001_R_M_019_027,സത്യം പറഞ്ഞാൽ ഒരു ദൈവത്തെയും ആരാധ്യ വസ്തുവിനെയും അപമാനിക്കുകയല്ലേ ഏത് പള്ളിക്കകത്ത് മുളക്കുന്നതാണ് ശിവലിംഗം എന്നത്
R,H_ML_001_R_M_019_028,ഞങ്ങളുടെ ദൈവത്തെ ശിവലിംഗത്തെ പിവിസി പൈപ്പ് ആണെന്ന് പറഞ്ഞില്ലേ
R,H_ML_001_R_M_019_029,മനസ്സിലായില്ലേ ശിവലിംഗം പിവിസി പൈപ്പ് ആണെന്ന് പറയുകയല്ല സത്യത്തിൽ ചെയ്തിരിക്കുന്നത് മറിച്ച് പൈപ്പിന് ശിവലിംഗം ആകുകയാണ് ചെയ്തത് ദൈവം നിന്ദ ചെയ്തത് ഇവരാണ്
R,H_ML_001_R_M_019_031,നിഷേധികൾ ഭരണകൂടത്തെ  വെല്ലുവിളിച്ചുകൊണ്ട് തന്നെ ഈ രാജ്യത്ത് ഒരു പള്ളി 450ലെ ഏറെ വർഷം മുസ്ലീങ്ങൾ ആരാധന നടത്തിയ ബാങ്ക് വിളി മുഴങ്ങിയ പള്ളി
R,H_ML_001_R_M_019_032,അതിൻറെ ബനാറകളുടെ മുകളിലേക്ക് ലക്ഷക്കണക്കിന് ആളുകൾ ഒന്നിച്ചുകൂടി തള്ളിക്കയറി തട്ടിപ്പൊളിച്ച് തരിപ്പണം ആക്കിയിട്ട്
R,H_ML_001_R_M_019_039,പള്ളി തല്ലിപ്പൊളിക്കാൻ നമ്മുടെ രാജ്യത്ത് അധികാരം നൽകുക മാത്രമല്ല  ആ പൊളിച്ച പള്ളി തിരിച്ച് എത്രയും പെട്ടെന്ന് പണിത് മുസ്ലിം സമുദായത്തിന്റെ കൈകളിപ്പിക്കേണ്ടതിനു പകരം
R,H_ML_001_R_M_019_041,കോടതികളുടേത് പോലും മൗനത്തിന്റെയും ഒരുപക്ഷേ സമ്മതത്തിന്റെയും പിന്തുണയോടു കൂടി ഇരുപത്തഞ്ചു കൊല്ലം നീട്ടിക്കൊണ്ടുപോയി ആ പള്ളി ഭരണഘടന ലങ്കകന്മാർ രാജ്യദ്രോഹികൾ പൊളിച്ച ആ പള്ളി തിരിച്ചു പണിതു കൊടുക്കാതെ
R,H_ML_001_R_M_019_044,അത് ഹിന്ദു സമൂഹത്തിനോ മറ്റ് അനുകൂലമായ വിധി പറയാൻ തക്ക തെളിവുകൾ അവരുടെ മുൻപിൽ ഇല്ല എന്നുള്ളതിന്റെ വ്യക്തമായ അടയാളമായിരുന്നു കോടതി മധ്യസ്ഥൻ ഒരുങ്ങിയത്
R,H_ML_001_R_M_019_052,രാമക്ഷേത്ര നിർമ്മാണം അവരുടെ അജണ്ട ആയിരുന്നു
R,H_ML_001_R_M_019_057,എന്നിട്ടും ആ പെണ്ണുങ്ങൾ പറദ വലിച്ചെറിയാൻ തയ്യാറാകാതെ വന്നപ്പോൾ പരാ വേശ്യകളുടെ യോഗ്യത വേഷമായി ആ രാഷ്ട്രത്തിൽ പ്രഖ്യാപിച്ചു
